Run,Keyword,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,cell_type,donor_id,cell_line,supplemented_with,disease_state,tissue,celltype,clone_id
SRR8193224,,RNA-Seq,76,151979176,PRJNA505670,SAMN10431823,64105175,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX5012634,GSM3475176,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475176,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193225,,RNA-Seq,76,135549800,PRJNA505670,SAMN10431821,57134101,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5012635,GSM3475177,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475177,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193226,,RNA-Seq,76,160948544,PRJNA505670,SAMN10431820,66815971,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012636,GSM3475178,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475178,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193227,,RNA-Seq,76,8629116,PRJNA505670,SAMN10431819,3745900,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5012637,GSM3475179,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475179,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193228,,RNA-Seq,76,123085648,PRJNA505670,SAMN10431818,51640287,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5012638,GSM3475180,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475180,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193229,,RNA-Seq,76,144867172,PRJNA505670,SAMN10431822,60705498,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX5012639,GSM3475181,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475181,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193230,,RNA-Seq,76,165925632,PRJNA505670,SAMN10431817,69448351,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5012640,GSM3475182,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475182,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193231,,RNA-Seq,76,83692948,PRJNA505670,SAMN10431816,35156345,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5012641,GSM3475183,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475183,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193232,,RNA-Seq,76,44036376,PRJNA505670,SAMN10431710,18715997,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012642,GSM3475184,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475184,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193233,,RNA-Seq,76,113932588,PRJNA505670,SAMN10431709,47807716,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5012643,GSM3475185,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475185,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193234,,RNA-Seq,76,119674084,PRJNA505670,SAMN10431708,50566986,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5012644,GSM3475186,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475186,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193235,,RNA-Seq,76,146088568,PRJNA505670,SAMN10431707,61704372,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5012645,GSM3475187,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475187,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193236,,RNA-Seq,76,112711876,PRJNA505670,SAMN10431706,47616883,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5012646,GSM3475188,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475188,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193237,,RNA-Seq,76,149807704,PRJNA505670,SAMN10431705,63776450,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5012647,GSM3475189,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475189,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193238,,RNA-Seq,76,161547728,PRJNA505670,SAMN10431704,66244064,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012648,GSM3475190,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475190,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193239,,RNA-Seq,76,146565012,PRJNA505670,SAMN10431703,61046305,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5012649,GSM3475191,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475191,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193240,,RNA-Seq,76,170088760,PRJNA505670,SAMN10431702,71455821,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5012650,GSM3475192,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475192,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193241,,RNA-Seq,76,155431552,PRJNA505670,SAMN10431701,65451726,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5012651,GSM3475193,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475193,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193242,,RNA-Seq,76,182702556,PRJNA505670,SAMN10431667,77798371,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5012652,GSM3475194,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475194,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193243,,RNA-Seq,76,120618232,PRJNA505670,SAMN10431666,51114656,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5012653,GSM3475195,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475195,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193244,,RNA-Seq,76,155685164,PRJNA505670,SAMN10431665,65420617,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5012654,GSM3475196,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475196,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193245,,RNA-Seq,76,149705332,PRJNA505670,SAMN10431664,63719550,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX5012655,GSM3475197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475197,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193246,,RNA-Seq,76,131751016,PRJNA505670,SAMN10431729,56324401,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5012656,GSM3475198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475198,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193247,,RNA-Seq,76,103352020,PRJNA505670,SAMN10431728,43847883,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5012657,GSM3475199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475199,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193248,,RNA-Seq,76,159859996,PRJNA505670,SAMN10431727,67987593,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX5012658,GSM3475200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475200,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193249,,RNA-Seq,76,142627300,PRJNA505670,SAMN10431726,58304966,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5012659,GSM3475201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475201,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193250,,RNA-Seq,76,148660712,PRJNA505670,SAMN10431725,62916695,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX5012660,GSM3475202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475202,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193251,,RNA-Seq,76,152606480,PRJNA505670,SAMN10431724,64164399,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX5012661,GSM3475203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475203,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193252,,RNA-Seq,76,153878568,PRJNA505670,SAMN10431716,64523396,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5012662,GSM3475204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475204,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193253,,RNA-Seq,76,140362652,PRJNA505670,SAMN10431715,58953611,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5012663,GSM3475205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475205,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193254,,RNA-Seq,76,77405848,PRJNA505670,SAMN10431714,32878585,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5012664,GSM3475206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475206,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193255,,RNA-Seq,76,35727676,PRJNA505670,SAMN10431713,15209971,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012665,GSM3475207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475207,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193256,,RNA-Seq,76,127355176,PRJNA505670,SAMN10431712,53722873,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5012666,GSM3475208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475208,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193257,,RNA-Seq,76,121674328,PRJNA505670,SAMN10431711,51578703,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5012667,GSM3475209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475209,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193258,,RNA-Seq,76,119739520,PRJNA505670,SAMN10431815,50816987,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5012668,GSM3475210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475210,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193259,,RNA-Seq,76,125751120,PRJNA505670,SAMN10431814,52985195,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5012669,GSM3475211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475211,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193260,,RNA-Seq,76,113171220,PRJNA505670,SAMN10431813,46695664,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012670,GSM3475212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475212,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193261,,RNA-Seq,76,150069676,PRJNA505670,SAMN10431812,63058503,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5012671,GSM3475213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475213,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193262,,RNA-Seq,76,150723048,PRJNA505670,SAMN10431807,63253969,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5012672,GSM3475214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475214,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193263,,RNA-Seq,76,154689564,PRJNA505670,SAMN10431795,64651481,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5012673,GSM3475215,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475215,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193264,,RNA-Seq,76,78591980,PRJNA505670,SAMN10431794,32531198,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5012674,GSM3475216,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475216,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193265,,RNA-Seq,76,109366508,PRJNA505670,SAMN10431793,45282521,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5012675,GSM3475217,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475217,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193266,,RNA-Seq,76,116371504,PRJNA505670,SAMN10431792,48811500,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5012676,GSM3475218,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475218,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193267,,RNA-Seq,76,135419992,PRJNA505670,SAMN10431791,55577099,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5012677,GSM3475219,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475219,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193268,,RNA-Seq,76,18461312,PRJNA505670,SAMN10431878,7838381,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5012678,GSM3475220,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475220,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193269,,RNA-Seq,76,102217112,PRJNA505670,SAMN10431877,42468694,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5012679,GSM3475221,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475221,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193270,,RNA-Seq,76,144859344,PRJNA505670,SAMN10431876,59681648,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX5012680,GSM3475222,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475222,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193271,,RNA-Seq,76,129269236,PRJNA505670,SAMN10431875,53352779,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012681,GSM3475223,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475223,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193272,,RNA-Seq,76,115994924,PRJNA505670,SAMN10431874,47933665,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5012682,GSM3475224,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475224,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193273,,RNA-Seq,76,132307412,PRJNA505670,SAMN10431873,53728748,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX5012683,GSM3475225,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475225,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193274,,RNA-Seq,76,145450092,PRJNA505670,SAMN10431872,59841525,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5012684,GSM3475226,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475226,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193275,,RNA-Seq,76,159933108,PRJNA505670,SAMN10431871,66053353,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5012685,GSM3475227,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475227,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193276,,RNA-Seq,76,143608460,PRJNA505670,SAMN10431870,58530669,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX5012686,GSM3475228,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475228,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193277,,RNA-Seq,76,135317772,PRJNA505670,SAMN10431869,55820624,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5012687,GSM3475229,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475229,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193278,,RNA-Seq,76,159197504,PRJNA505670,SAMN10431868,66168654,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5012688,GSM3475230,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475230,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193279,,RNA-Seq,76,110994352,PRJNA505670,SAMN10431867,45773652,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5012689,GSM3475231,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475231,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193280,,RNA-Seq,76,153238724,PRJNA505670,SAMN10431866,63059112,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX5012690,GSM3475232,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475232,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193281,,RNA-Seq,76,152251180,PRJNA505670,SAMN10431865,62659058,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5012691,GSM3475233,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475233,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193282,,RNA-Seq,76,148197264,PRJNA505670,SAMN10431864,60930429,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012692,GSM3475234,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475234,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193283,,RNA-Seq,76,66294496,PRJNA505670,SAMN10431863,27632492,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5012693,GSM3475235,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475235,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193284,,RNA-Seq,76,87365192,PRJNA505670,SAMN10431862,38244749,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5012694,GSM3475236,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475236,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193285,,RNA-Seq,76,133605872,PRJNA505670,SAMN10431861,54673949,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5012695,GSM3475237,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475237,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193286,,RNA-Seq,76,134452360,PRJNA505670,SAMN10431860,55009221,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5012696,GSM3475238,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475238,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193287,,RNA-Seq,76,108426388,PRJNA505670,SAMN10431859,44827690,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5012697,GSM3475239,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475239,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193288,,RNA-Seq,76,127542972,PRJNA505670,SAMN10431788,52380958,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5012698,GSM3475240,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475240,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
SRR8193289,,RNA-Seq,76,130314692,PRJNA505670,SAMN10431787,53924437,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5012699,GSM3475241,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3475241,human patient,SRP168821,primary cells,,,,colorectal adenocarcinoma,colon,,
